trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
921280007:12,19:06:00,19:06:00,zenbus:StopPoint:SP:480250002:LOC,14,,,,1833,
921280007:12,19:07:00,19:07:00,zenbus:StopPoint:SP:384760005:LOC,15,,,,2273,
921280007:12,19:08:00,19:08:00,zenbus:StopPoint:SP:407710001:LOC,16,,,,2586,
921280007:12,19:09:00,19:09:00,zenbus:StopPoint:SP:411440002:LOC,17,,,,3117,
921280007:12,19:10:00,19:10:00,zenbus:StopPoint:SP:376410001:LOC,18,,,,3328,
921280007:12,19:11:00,19:11:00,zenbus:StopPoint:SP:384770003:LOC,19,,,,3806,
921280007:12,19:12:00,19:12:00,zenbus:StopPoint:SP:409500002:LOC,20,,,,4142,
921280007:12,19:13:00,19:13:00,zenbus:StopPoint:SP:381940002:LOC,21,,,,4624,
921280007:12,19:14:00,19:14:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,4994,
921280007:12,19:15:00,19:15:00,zenbus:StopPoint:SP:378520002:LOC,23,,,,5246,
921280007:12,19:15:00,19:15:00,zenbus:StopPoint:SP:374270002:LOC,24,,,,5394,
921280007:12,19:17:00,19:17:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,6448,
921280007:12,19:20:00,19:20:00,zenbus:StopPoint:SP:501430001:LOC,26,,,,7062,
921280007:12,19:21:00,19:21:00,zenbus:StopPoint:SP:387770003:LOC,27,,,,7791,
921280007:12,19:22:00,19:22:00,zenbus:StopPoint:SP:403930011:LOC,28,,,,8124,
921280007:12,19:23:00,19:23:00,zenbus:StopPoint:SP:379920001:LOC,29,,,,8360,
921280007:12,19:24:00,19:24:00,zenbus:StopPoint:SP:403960002:LOC,30,,,,8661,
921280007:12,19:25:00,19:25:00,zenbus:StopPoint:SP:666510007:LOC,31,,,,9023,
921280007:12,19:26:00,19:26:00,zenbus:StopPoint:SP:679210003:LOC,34,,,,9593,
921310009:0,07:05:00,07:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:0,07:05:00,07:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:0,07:07:00,07:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:0,07:08:00,07:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:0,07:10:00,07:10:00,zenbus:StopPoint:SP:403980001:LOC,6,,,,1647,
921310009:0,07:12:00,07:12:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,2434,
921310009:0,07:12:00,07:12:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,2587,
921310009:0,07:13:00,07:13:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,3100,
921310009:0,07:13:00,07:13:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,3404,
921310009:0,07:14:00,07:14:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,3706,
921310009:0,07:15:00,07:15:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,3944,
921310009:0,07:16:00,07:16:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,4263,
921310009:0,07:16:00,07:16:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,4519,
921310009:0,07:17:00,07:17:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,4901,
921310009:0,07:18:00,07:18:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,5207,
921310009:0,07:19:00,07:19:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,5413,
921310009:0,07:19:00,07:19:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,5665,
921310009:0,07:20:00,07:20:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,5847,
921310009:0,07:21:00,07:21:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,6320,
921310009:0,07:23:00,07:23:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,7142,
921310009:0,07:26:00,07:26:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,7707,
921310009:0,07:27:00,07:27:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,8034,
921310009:0,07:28:00,07:28:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,8324,
921310009:0,07:29:00,07:29:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,8491,
921310009:0,07:30:00,07:30:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,8725,
921310009:0,07:31:00,07:31:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,9114,
921310009:0,07:32:00,07:32:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,9292,
921310009:1,08:05:00,08:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:1,08:05:00,08:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:1,08:07:00,08:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:1,08:08:00,08:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:1,08:09:00,08:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:1,08:09:00,08:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:1,08:10:00,08:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:1,08:10:00,08:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:1,08:11:00,08:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:1,08:12:00,08:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:1,08:13:00,08:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:1,08:13:00,08:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:1,08:14:00,08:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:1,08:15:00,08:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:1,08:16:00,08:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:1,08:16:00,08:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:1,08:17:00,08:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:1,08:18:00,08:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:1,08:20:00,08:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:1,08:23:00,08:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:1,08:24:00,08:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:1,08:25:00,08:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:1,08:26:00,08:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:1,08:27:00,08:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:1,08:28:00,08:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:1,08:29:00,08:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:2,09:05:00,09:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:2,09:05:00,09:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:2,09:07:00,09:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:2,09:08:00,09:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:2,09:09:00,09:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:2,09:09:00,09:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:2,09:10:00,09:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:2,09:10:00,09:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:2,09:11:00,09:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:2,09:12:00,09:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:2,09:13:00,09:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:2,09:13:00,09:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:2,09:14:00,09:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:2,09:15:00,09:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:2,09:16:00,09:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:2,09:16:00,09:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:2,09:17:00,09:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:2,09:18:00,09:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:2,09:20:00,09:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:2,09:23:00,09:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:2,09:24:00,09:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:2,09:25:00,09:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:2,09:26:00,09:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:2,09:27:00,09:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:2,09:28:00,09:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:2,09:29:00,09:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:3,10:05:00,10:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:3,10:05:00,10:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:3,10:07:00,10:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:3,10:08:00,10:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:3,10:09:00,10:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:3,10:09:00,10:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:3,10:10:00,10:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:3,10:10:00,10:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:3,10:11:00,10:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:3,10:12:00,10:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:3,10:13:00,10:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:3,10:13:00,10:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:3,10:14:00,10:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:3,10:15:00,10:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:3,10:16:00,10:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:3,10:16:00,10:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:3,10:17:00,10:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:3,10:18:00,10:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:3,10:20:00,10:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:3,10:23:00,10:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:3,10:24:00,10:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:3,10:25:00,10:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:3,10:26:00,10:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:3,10:27:00,10:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:3,10:28:00,10:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:3,10:29:00,10:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:4,11:05:00,11:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:4,11:05:00,11:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:4,11:07:00,11:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:4,11:08:00,11:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:4,11:09:00,11:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:4,11:09:00,11:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:4,11:10:00,11:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:4,11:10:00,11:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:4,11:11:00,11:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:4,11:12:00,11:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:4,11:13:00,11:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:4,11:13:00,11:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:4,11:14:00,11:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:4,11:15:00,11:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:4,11:16:00,11:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:4,11:16:00,11:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:4,11:17:00,11:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:4,11:18:00,11:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:4,11:20:00,11:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:4,11:23:00,11:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:4,11:24:00,11:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:4,11:25:00,11:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:4,11:26:00,11:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:4,11:27:00,11:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:4,11:28:00,11:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:4,11:29:00,11:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:5,12:33:00,12:33:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:5,12:33:00,12:33:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:5,12:35:00,12:35:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:5,12:35:00,12:35:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:5,12:37:00,12:37:00,zenbus:StopPoint:SP:403980001:LOC,6,,,,1647,
921310009:5,12:39:00,12:39:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,2434,
921310009:5,12:39:00,12:39:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,2587,
921310009:5,12:40:00,12:40:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,3100,
921310009:5,12:40:00,12:40:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,3404,
921310009:5,12:41:00,12:41:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,3706,
921310009:5,12:42:00,12:42:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,3944,
921310009:5,12:43:00,12:43:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,4263,
921310009:5,12:43:00,12:43:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,4519,
921310009:5,12:44:00,12:44:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,4901,
921310009:5,12:45:00,12:45:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,5207,
921310009:5,12:46:00,12:46:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,5413,
921310009:5,12:46:00,12:46:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,5665,
921310009:5,12:47:00,12:47:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,5847,
921310009:5,12:48:00,12:48:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,6320,
921310009:5,12:50:00,12:50:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,7142,
921310009:5,12:53:00,12:53:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,7707,
921310009:5,12:54:00,12:54:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,8034,
921310009:5,12:55:00,12:55:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,8324,
921310009:5,12:56:00,12:56:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,8491,
921310009:5,12:57:00,12:57:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,8725,
921310009:5,12:58:00,12:58:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,9114,
921310009:5,12:59:00,12:59:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,9292,
921310009:6,13:05:00,13:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:6,13:05:00,13:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:6,13:07:00,13:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:6,13:08:00,13:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:6,13:09:00,13:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:6,13:09:00,13:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:6,13:10:00,13:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:6,13:10:00,13:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:6,13:11:00,13:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:6,13:12:00,13:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:6,13:13:00,13:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:6,13:13:00,13:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:6,13:14:00,13:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:6,13:15:00,13:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:6,13:16:00,13:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:6,13:16:00,13:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:6,13:17:00,13:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:6,13:18:00,13:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:6,13:20:00,13:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:6,13:23:00,13:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:6,13:24:00,13:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:6,13:25:00,13:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:6,13:26:00,13:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:6,13:27:00,13:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:6,13:28:00,13:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:6,13:29:00,13:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:7,14:05:00,14:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:7,14:05:00,14:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:7,14:07:00,14:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:7,14:08:00,14:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:7,14:09:00,14:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:7,14:09:00,14:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:7,14:10:00,14:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:7,14:10:00,14:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:7,14:11:00,14:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:7,14:12:00,14:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:7,14:13:00,14:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:7,14:13:00,14:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:7,14:14:00,14:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:7,14:15:00,14:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:7,14:16:00,14:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:7,14:16:00,14:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:7,14:17:00,14:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:7,14:18:00,14:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:7,14:20:00,14:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:7,14:23:00,14:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:7,14:24:00,14:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:7,14:25:00,14:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:7,14:26:00,14:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:7,14:27:00,14:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:7,14:28:00,14:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:7,14:29:00,14:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:8,15:05:00,15:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:8,15:05:00,15:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:8,15:07:00,15:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:8,15:08:00,15:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:8,15:09:00,15:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:8,15:09:00,15:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:8,15:10:00,15:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:8,15:10:00,15:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:8,15:11:00,15:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:8,15:12:00,15:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:8,15:13:00,15:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:8,15:13:00,15:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:8,15:14:00,15:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:8,15:15:00,15:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:8,15:16:00,15:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:8,15:16:00,15:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:8,15:17:00,15:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:8,15:18:00,15:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:8,15:20:00,15:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:8,15:23:00,15:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:8,15:24:00,15:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:8,15:25:00,15:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:8,15:26:00,15:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:8,15:27:00,15:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:8,15:28:00,15:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:8,15:29:00,15:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:9,16:05:00,16:05:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:9,16:05:00,16:05:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:9,16:07:00,16:07:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:9,16:08:00,16:08:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
921310009:9,16:09:00,16:09:00,zenbus:StopPoint:SP:376410002:LOC,7,,,,1022,
921310009:9,16:09:00,16:09:00,zenbus:StopPoint:SP:381960002:LOC,8,,,,1174,
921310009:9,16:10:00,16:10:00,zenbus:StopPoint:SP:403930012:LOC,9,,,,1687,
921310009:9,16:10:00,16:10:00,zenbus:StopPoint:SP:865320072:LOC,10,,,,1992,
921310009:9,16:11:00,16:11:00,zenbus:StopPoint:SP:374230002:LOC,11,,,,2294,
921310009:9,16:12:00,16:12:00,zenbus:StopPoint:SP:411440003:LOC,12,,,,2531,
921310009:9,16:13:00,16:13:00,zenbus:StopPoint:SP:405560005:LOC,13,,,,2851,
921310009:9,16:13:00,16:13:00,zenbus:StopPoint:SP:497740002:LOC,14,,,,3106,
921310009:9,16:14:00,16:14:00,zenbus:StopPoint:SP:658440002:LOC,15,,,,3489,
921310009:9,16:15:00,16:15:00,zenbus:StopPoint:SP:671520004:LOC,16,,,,3794,
921310009:9,16:16:00,16:16:00,zenbus:StopPoint:SP:861300001:LOC,17,,,,4001,
921310009:9,16:16:00,16:16:00,zenbus:StopPoint:SP:394350003:LOC,18,,,,4253,
921310009:9,16:17:00,16:17:00,zenbus:StopPoint:SP:514940001:LOC,19,,,,4434,
921310009:9,16:18:00,16:18:00,zenbus:StopPoint:SP:694750001:LOC,20,,,,4908,
921310009:9,16:20:00,16:20:00,zenbus:StopPoint:SP:507070002:LOC,21,,,,5729,
921310009:9,16:23:00,16:23:00,zenbus:StopPoint:SP:384750003:LOC,22,,,,6294,
921310009:9,16:24:00,16:24:00,zenbus:StopPoint:SP:509160001:LOC,23,,,,6622,
921310009:9,16:25:00,16:25:00,zenbus:StopPoint:SP:394370004:LOC,24,,,,6911,
921310009:9,16:26:00,16:26:00,zenbus:StopPoint:SP:409420008:LOC,25,,,,7078,
921310009:9,16:27:00,16:27:00,zenbus:StopPoint:SP:660250006:LOC,26,,,,7312,
921310009:9,16:28:00,16:28:00,zenbus:StopPoint:SP:650680008:LOC,27,,,,7701,
921310009:9,16:29:00,16:29:00,zenbus:StopPoint:SP:668160003:LOC,28,,,,7880,
921310009:10,17:13:00,17:13:00,zenbus:StopPoint:SP:660260006:LOC,2,,,,0,
921310009:10,17:13:00,17:13:00,zenbus:StopPoint:SP:658440003:LOC,3,,,,254,
921310009:10,17:15:00,17:15:00,zenbus:StopPoint:SP:378520003:LOC,4,,,,494,
921310009:10,17:15:00,17:15:00,zenbus:StopPoint:SP:407600007:LOC,5,,,,685,
